"17399","311"
"17398","481"
"17397","714"
"17396","787"
"17395","733"
"17394","841"
"17393","528"
"17392","567"
"17391","799"
"17390","659"
"17389","388"
"17388","435"
"17387","703"
"17386","780"
"17385","381"
"17384","891"
"17383","852"
"17382","363"
"17381","445"
"17380","423"
"17379","556"
"17378","541"
"17377","722"
"17376","637"
"17375","396"
"17374","411"
"17373","350"
"17372","534"
"17371","412"
"17370","721"
"17369","427"
"17368","548"
"17367","502"
"17366","430"
"17365","387"
"17364","633"
"17363","472"
"17362","544"
"17361","524"
"17360","538"
"17359","955"
"17358","473"
"17357","497"
"17356","516"
"17355","711"
"17354","447"
"17353","458"
"17352","503"
"17351","451"
"17350","600"
"17349","529"
"17348","737"
"17347","726"
"17346","729"
"17345","571"
"17344","736"
"17343","438"
"17342","885"
"17341","560"
"17340","548"
"17339","402"
"17338","697"
"17337","509"
"17336","677"
"17335","415"
"17334","877"
"17333","612"
"17332","570"
"17331","436"
"17330","610"
"17329","301"
"17328","504"
"17327","786"
"17326","521"
"17325","696"
"17324","659"
"17323","532"
"17322","709"
"17321","1060"
"17320","1176"
"17319","618"
"17318","586"
"17317","752"
"17316","546"
"17315","548"
"17314","549"
"17313","615"
"17312","406"
"17311","487"
"17310","456"
"17309","595"
"17308","367"
"17307","635"
"17306","551"
"17305","800"
"17304","367"
"17303","407"
"17302","373"
"17301","378"
"17300","624"
"17299","548"
"17298","409"
"17297","445"
"17296","452"
"17295","402"
"17294","562"
"17293","625"
"17292","706"
"17291","937"
"17290","1146"
"17289","1359"
"17288","569"
"17287","562"
"17286","427"
"17285","484"
"17284","756"
"17283","684"
"17282","1023"
"17281","918"
"17280","959"
"17279","1164"
"17278","983"
"17277","1016"
"17276","1129"
