"17396","9"
"17395","76"
"17394","69"
"17393","62"
"17392","52"
"17391","48"
"17390","66"
"17389","64"
"17388","71"
"17387","83"
"17386","70"
"17385","73"
"17384","35"
"17383","55"
"17382","96"
"17381","93"
"17380","140"
"17379","117"
"17378","124"
"17377","70"
"17376","68"
"17375","92"
"17374","131"
"17373","199"
"17372","150"
"17371","105"
"17370","88"
"17369","67"
"17368","150"
"17367","109"
"17366","140"
"17365","73"
"17364","83"
"17363","50"
"17362","58"
"17361","150"
"17360","113"
"17359","122"
"17358","114"
"17357","105"
"17356","48"
"17355","37"
"17354","93"
"17353","115"
"17352","124"
"17351","109"
"17350","84"
"17349","55"
"17348","58"
"17347","152"
"17346","127"
"17345","145"
"17344","114"
"17343","150"
"17342","91"
"17341","55"
"17340","104"
"17339","115"
"17338","140"
"17337","137"
"17336","143"
"17335","71"
"17334","51"
"17333","196"
"17332","148"
"17331","152"
"17330","136"
"17329","82"
"17328","82"
"17327","81"
"17326","150"
"17325","162"
"17324","195"
"17323","164"
"17322","168"
"17321","53"
"17320","96"
"17319","263"
"17318","265"
"17317","415"
"17316","717"
"17315","1236"
"17314","2"
"17312","16"
"17310","12"
"17309","3"
